pdf_hash;alteration_id;alteration_type;alteration_timing;alteration_minerals;alteration_intensity;target_name;target_role;evidence_pages;alteration_type_src;alteration_minerals_src
0464602C;1;PHY;UNK;CAC|SER|CLO|MAG;N/A;Cléopâtre showing;MAIN;10;source;source
044475BA;1;PHY;SYN;QTZ|SER|PYR|ASP;N/A;Hardrock deposit;MAIN;127;source;source
044475BA;2;PHY;SYN;CLO|SER;2;Hardrock deposit;MAIN;130;source;source
044475BA;3;LIS;SYN;FUC;2;Hardrock deposit;MAIN;130;codified;source
044475BA;4;PHY;SYN;SER|CLO|CAC;2;Hardrock deposit;MAIN;130;source;codified
044475BA;5;SPT;SYN;TAL;N/A;Hardrock deposit;MAIN;131;codified;source
044475BA;6;PRO;SYN;CLO;3;Hardrock deposit;MAIN;131;source;source
044475BA;7;PHY;SYN;CAC|SER;N/A;Hardrock deposit;MAIN;131;source;codified
044475BA;8;SIL;SYN;QTZ;N/A;Hardrock deposit;MAIN;123;source;inferred_from_type
044475BA;9;POT;SYN;BIO|KSP;N/A;Hardrock deposit;MAIN;123;source;inferred_from_type
044475BA;10;CAZ;SYN;CAC|DLM;N/A;Hardrock deposit;MAIN;123;source;inferred_from_type
044475BA;11;PHY;SYN;CAC|SER|PYR;N/A;Hardrock deposit;MAIN;141;source;codified
04546B27;1;SIL;SYN;ALB|PYR|CPY|GAL;3;Assafou;MAIN;147|151;source;source
04546B27;2;PHY;SYN;QTZ|CAC|PYR|SER|CLO;3;Assafou;MAIN;139|140|141;source;codified
049DA365;1;SIL;UNK;QTZ|CLO|HEM|ADS;3;Taunus;MAIN;38;source;source
049DA365;2;PRO;UNK;CLO|EPD|CAC;1;Taunus;MAIN;37|38;source;inferred_from_type
04B21BC1;1;SIL;UNK;QTZ;4;Ridge Zone;MAIN;19|22;source;inferred_from_type
04B21BC1;2;SKZ;UNK;EPD|DPS|POH;3;Ridge Zone;MAIN;19|22;source;source
04B0BFA3;1;PHY;SYN;QTZ|SER|FSPU|CLO|BIO|PHL|EPD|CAC;4;Main Stripped Zone;MAIN;16|18|24;source;codified
04B0BFA3;4;SIL;UNK;QTZ;4;Main Stripped Zone;MAIN;27|30;source;source
04B0BFA3;5;ALZ;UNK;ALB;N/A;Main Stripped Zone;MAIN;27|44|45;source;inferred_from_type
04B86048;2;ALZ;SYN;ALB|CAC|TUR|BIO|PYR;N/A;Bombore;MAIN;110;codified;source
04B86048;3;ARG;PST;QTZ|SER|KAO|HEM|GOE;N/A;Bombore;MAIN;108;source;source
04F33E01;1;POT;UNK;BIO|SER|CAC|ANK;N/A;Canadian Malartic;MAIN;50;source;source
04F33E01;2;CAS;UNK;QTZ|CAC|ANK;N/A;Canadian Malartic;MAIN;50;source;source
04F33E01;3;SIL;UNK;QTZ;N/A;Canadian Malartic;MAIN;50;source;source
04F33E01;4;POT;UNK;KSP|QTZ;N/A;Canadian Malartic;MAIN;50;source;source
04F33E01;5;CAS;UNK;QTZ|CAC;N/A;Canadian Malartic;MAIN;50;source;codified
04F33E01;6;RET;UNK;CLO|CAC;N/A;Canadian Malartic;MAIN;50;source;source
04C5563D;1;POT;SYN;MAG|QTZ;N/A;Cerro de Oro;MAIN;53|57|58;source;source
04C5563D;2;PHY;SYN;SER|QTZ;N/A;Cerro de Oro;MAIN;52|53|57;source;source
04C5563D;3;SIL;SYN;QTZ;4;Cerro de Oro;MAIN;53|56;source;source
04D722E3;1;SIL;UNK;QTZ;N/A;Gordon-Ven Lake;MAIN;53|54|57|62|65|66|69;source;source
052FD466;1;PHY;UNK;SER|CAC|RUT;N/A;Hammerdown;MAIN;34;source;codified
0527E792;1;CAZ;SYN;CAC|ANK;N/A;Fayolle deposit;MAIN;49;source;source
0527E792;2;PHY;SYN;FUC|SER;N/A;Fayolle deposit;MAIN;49|54;source;source
0527E792;3;SIL;SYN;QTZ;1;Fayolle deposit;MAIN;49;source;source
0527E792;4;ALZ;SYN;ALB;2;Fayolle deposit;MAIN;49;source;source
0527E792;5;FEO;UNK;HEM;1;Fayolle deposit;MAIN;49|54;codified;source
05419167;1;PHY;UNK;SER|CLO|PYR|ASP;3;Granada;MAIN;59;source;codified
05419167;2;PRO;UNK;CLO;N/A;Granada;MAIN;65;source;source
05419167;3;PHY;SYN;SER;N/A;Granada;MAIN;65;source;source
05419167;4;CAZ;SYN;ANK;N/A;Granada;MAIN;65;source;source
05419167;5;ALZ;UNK;ALB;N/A;Granada;MAIN;67;source;source
05419167;6;POT;UNK;BIO;N/A;Granada;MAIN;67;source;source
05151973;1;POT;SYN;QTZ|CAC|FUC|HEM|PYR;N/A;Fortnum Gold Project;MAIN;58;source;codified
05151973;3;PHY;SYN;PYR|SER|QTZ|ALB;N/A;Fortnum Gold Project;MAIN;66;source;source
05151973;4;PRO;UNK;CLO|MAG;N/A;Fortnum Gold Project;MAIN;66;source;source
05151973;5;ALZ;PRE;ALB|BIO|MAG|CLO;N/A;Fortnum Gold Project;MAIN;65;source;source
05151973;6;POT;SYN;BIO|MAG;N/A;Fortnum Gold Project;MAIN;65;source;source
05151973;7;SIL;SYN;QTZ;N/A;Fortnum Gold Project;MAIN;65;source;source
05151973;8;PHY;SYN;MUS;N/A;Fortnum Gold Project;MAIN;65;source;source
0573AFD8;1;POT;UNK;HEM|MAG;N/A;Colomac Main;MAIN;77;source;source
0573AFD8;2;SIL;UNK;QTZ;1;Colomac Main;MAIN;77;source;source
0573AFD8;3;PRO;UNK;CLO|EPD;N/A;Colomac Main;MAIN;77;source;source
0573AFD8;4;CAZ;UNK;CAC|DLM;3;Colomac Main;MAIN;77;source;inferred_from_type
0573AFD8;5;SFD;UNK;POH|PYR;N/A;Colomac Main;MAIN;79;codified;source
0630C490;1;SIL;UNK;QTZ|JSP;3;Granite Creek;MAIN;71|72;source;codified
0630C490;2;ARG;UNK;KAO|CLY;4;Granite Creek;MAIN;71|72;source;codified
0630C490;3;CAZ;UNK;CAC;4;Granite Creek;MAIN;71|72;source;source
0613D036;1;PHY;UNK;SER;N/A;Diabarou;MAIN;25;source;source
0613D036;2;SIL;UNK;QTZ;N/A;Diabarou;MAIN;25;source;source
0613D036;3;ARG;UNK;KAO;N/A;Diabarou;MAIN;25;source;source
05C53A75;1;CAZ;SYN;ARP|QTZ|CLY;3;Osiris cluster;MAIN;40;source;codified
05C53A75;2;ARG;SYN;ILL|SME;N/A;Osiris cluster;MAIN;40;source;source
05C53A75;3;SIL;SYN;QTZ;4;Osiris cluster;MAIN;40|41;source;source
05C53A75;4;CAZ;PST;CAC|REA|ORP;N/A;Osiris cluster;MAIN;41;source;source
0695EA16;1;PHY;UNK;SER|GAD;N/A;Solona;MAIN;26|34;source;codified
0695EA16;2;ARG;UNK;KAO|SER;N/A;Solona;MAIN;26|34|39;codified;source
06950BED;1;SKZ;SYN;BIO|KSP|DPS|AMPH|QTZ|CAC|PYR|POH|CPY|ASP;3;Madsen;MAIN;69|70|71;source;codified
06950BED;3;SIL;SYN;QTZ;3;Madsen;MAIN;70|76;source;source
06950BED;4;PHY;SYN;SER;4;Madsen;MAIN;73;source;source
06C30B18;1;CAS;UNK;QTZ|FUC|PYR|CAC;N/A;Paddy's Flat;MAIN;89|101|104;source;codified
06C30B18;2;CAZ;UNK;CLO|CAC;N/A;Paddy's Flat;MAIN;89|101;source;codified
06C30B18;3;CAZ;UNK;TAL|CLO|CAC;N/A;Paddy's Flat;MAIN;89|101;source;codified
06C30B18;5;CAS;UNK;QTZ|ASP|CAC;N/A;Paddy's Flat;MAIN;104;source;codified
07095F68;1;PRO;UNK;CLO;3;Magdala;MAIN;44|57;source;source
07095F68;3;SIL;UNK;QTZ;N/A;Magdala;MAIN;57|58;source;source
0723F78A;1;PHY;UNK;SER|CLO|PYR|CAC;N/A;Turnberry;MAIN;33|34;source;codified
0723F78A;4;CAZ;UNK;SER|CLO|PYR;N/A;Turnberry;MAIN;27;source;codified
06D32B92;1;SIL;SYN;QTZ;2;Moss Lake deposit;MAIN;34|36;source;source
06D32B92;2;CAZ;SYN;CAC|ANK;2;Moss Lake deposit;MAIN;34|36;source;source
06D32B92;3;CHL;SYN;CLO;2;Moss Lake deposit;MAIN;34|36;codified;source
06D32B92;4;FEO;SYN;HEM;2;Moss Lake deposit;MAIN;34|36;codified;source
06D32B92;5;PHY;SYN;SER;2;Moss Lake deposit;MAIN;34|36;source;source
06D32B92;6;ALZ;SYN;ALB;2;Moss Lake deposit;MAIN;34|36;source;source
06D32B92;7;SFD;SYN;PYR;2;Moss Lake deposit;MAIN;34|36;codified;source
06D32B92;8;POT;SYN;KSP;2;Moss Lake deposit;MAIN;34|36;source;source
0789F8E0;1;POT;SYN;PHL;N/A;Trident;MAIN;41;source;codified
0728AACE;1;SIL;UNK;QTZ|JSP;2;Gold Rock;MAIN;42|45;source;source
0728AACE;2;ARG;UNK;CLY;N/A;Gold Rock;MAIN;42|45;source;codified
0728AACE;3;OXI;UNK;HEM|LIM;N/A;Gold Rock;MAIN;43|45;codified;source
0736472B;1;CAZ;UNK;ANK|CAC|DLM;3;Idaho-Maryland Deposit;MAIN;93|96;source;codified
081D24CD;1;CAS;UNK;QTZ|CAC;N/A;Great Fingall;MAIN;85;source;source
07EA6630;1;PHY;UNK;QTZ|SER|PYR|ASP;N/A;Hardrock deposit;MAIN;127;source;source
07EA6630;2;PHY;UNK;CLO|SER;2;Hardrock deposit;MAIN;130;source;source
07EA6630;3;LIS;UNK;FUC;2;Hardrock deposit;MAIN;130;codified;source
07EA6630;4;PHY;UNK;SER|CLO|CAC;2;Hardrock deposit;MAIN;130;source;codified
07EA6630;6;PRO;UNK;CLO;3;Hardrock deposit;MAIN;131;source;source
07EA6630;7;PHY;UNK;CAC|SER;N/A;Hardrock deposit;MAIN;131;source;codified
07EA6630;8;SIL;UNK;QTZ;3;Hardrock deposit;MAIN;131;source;inferred_from_type
07EA6630;9;CAZ;UNK;SER|PYR|ASP;N/A;Hardrock deposit;MAIN;140;source;codified
082DBCC0;1;CAS;SYN;SME|CAC|QTZ;N/A;Main Gold Zone;MAIN;30;source;codified
082DBCC0;2;ARG;PRE;PYR|KAO|SME|JAR;N/A;Main Gold Zone;MAIN;28|33|34;source;source
082DBCC0;3;SIL;UNK;QTZ;N/A;Main Gold Zone;MAIN;28;source;source
0839F995;1;ALZ;UNK;QTZ|ALB|BIO|CLO;3;Antenna;MAIN;38;source;source
0839F995;2;PHY;UNK;QTZ|ALB|SER|CLO;N/A;Antenna;MAIN;38;source;source
0839F995;3;CAZ;UNK;SER|ANK|CAC|MAG;N/A;Antenna;MAIN;38;source;source
08672ADB;1;SIL;UNK;QTZ;N/A;Zone IV;MAIN;21|23;source;source
08672ADB;3;POT;UNK;BIO|KSP;N/A;Zone IV;MAIN;21;source;inferred_from_type
08672ADB;4;CAZ;UNK;DLM|SID|CAC;N/A;Zone IV;MAIN;21|23;source;codified
08672ADB;5;PHY;UNK;SER;N/A;Zone IV;MAIN;23;source;source
08672ADB;6;PRO;UNK;CLO;N/A;Zone IV;MAIN;23;source;source
0842E5D2;1;PHY;SYN;QTZ|SER|PYR|HEM;3;Magino;MAIN;52|56;source;codified
0842E5D2;2;PRO;UNK;CLO|ALB|QTZ|TUR|CAC;N/A;Magino;MAIN;52;source;source
0842E5D2;3;SIL;SYN;QTZ;N/A;Magino;MAIN;53|54|55|56;source;source
0842E5D2;4;CAZ;SYN;CAC|ANK|DLM;N/A;Magino;MAIN;54|55;source;source
085F4CC2;1;PHY;UNK;SER|CLO|CAC;N/A;Jethro Structure;MAIN;12;source;codified
085F4CC2;2;SIL;UNK;QTZ;N/A;Jethro Structure;MAIN;16;source;source
085F4CC2;3;POT;UNK;KSP;N/A;Jethro Structure;MAIN;16;source;source
085F4CC2;4;ALZ;UNK;ALB;N/A;Jethro Structure;MAIN;16;source;source
085F4CC2;5;POT;UNK;BIO|SER|POH;N/A;Jethro Structure;MAIN;16;source;source
085F4CC2;6;TUR;UNK;TUR;N/A;Jethro Structure;MAIN;16;codified;source
084BA32A;1;PHY;UNK;SER|QTZ|FSPU|CAC|CLY;3;El Huacal District;MAIN;51|52|53;source;codified
084BA32A;2;PHY;UNK;SER|PYR;3;El Huacal District;MAIN;54;source;source
084BA32A;4;PRO;UNK;SER|CLO|QTZ|HBL;N/A;El Huacal District;MAIN;54;source;codified
084BA32A;5;ARG;UNK;CLY;3;El Huacal District;MAIN;51|53;source;codified
084BA32A;6;SIL;UNK;QTZ;3;El Huacal District;MAIN;72|73;source;source
088BAB7A;1;SIL;UNK;QTZ;N/A;Golden Horseshoe Reef;MAIN;31;source;source
088BAB7A;2;PRO;UNK;CLO;N/A;Golden Horseshoe Reef;MAIN;31;source;source
088BAB7A;3;POT;UNK;BIO|KSP;N/A;Golden Horseshoe Reef;MAIN;36;source;inferred_from_type
09033720;1;SIL;SYN;QTZ;3;Wona-Kona;MAIN;29|32;source;source
09033720;2;CAZ;SYN;SID|ANK;N/A;Wona-Kona;MAIN;33;source;source
09033720;4;ARG;PST;KAO;N/A;Wona-Kona;MAIN;30;codified;source
09033720;5;OXI;PST;GOE|LIM;N/A;Wona-Kona;MAIN;30;codified;source
08E407A0;1;CAZ;UNK;ANK;N/A;A8 3200 vein system;MAIN;33;source;source
08E407A0;2;SCS;UNK;SER|QTZ;3;A8 3200 vein system;MAIN;35;source;source
08E407A0;3;SIL;UNK;QTZ;N/A;A8 3200 vein system;MAIN;35;source;source
094023F6;1;PRO;UNK;CAC|CLO;1;Pine Cove Mine;MAIN;65|68;source;source
094023F6;2;PRO;UNK;RUT|CAC|CLO;2;Pine Cove Mine;MAIN;65|67|68;source;codified
094023F6;3;CAZ;UNK;RUT;3;Pine Cove Mine;MAIN;67|68;source;codified
095529B3;1;SKZ;UNK;MAG|PYR|CLO|AMPH|QTZ|CAC|WOL|PYX;N/A;Tay-LP;MAIN;21|22;source;codified
095529B3;2;SIL;SYN;QTZ;N/A;Tay-LP;MAIN;25;source;inferred_from_type
095529B3;4;PHY;SYN;SER;3;Tay-LP;MAIN;25;source;source
095529B3;5;PHY;SYN;SER|BIO;N/A;Tay-LP;MAIN;25;source;source
095529B3;6;SCS;SYN;QTZ|BIO|SER;N/A;Tay-LP;MAIN;25;source;source
0965B1B3;1;SIL;SYN;QTZ;3;Batman;MAIN;76|80;source;source
096E99E8;1;OXI;UNK;HEM|LIM;N/A;Imperial;MAIN;53|54;codified;source
096E99E8;2;SIL;UNK;QTZ;N/A;Imperial;MAIN;52|53|54;source;inferred_from_type
09F70DBA;1;POT;UNK;BIO|QTZ|POH|PYR|MAG|GAR|TUR|CAC|RUT;3;West Branch;MAIN;63;source;codified
09F70DBA;2;SKZ;UNK;BIO|GAR|QTZ|PYR|POH|MAG|AMPH|CAC;N/A;West Branch;MAIN;63;inferred_from_minerals;codified
09F70DBA;3;PHY;UNK;SER|QTZ|ZOI|CAC;N/A;West Branch;MAIN;63;source;codified
09F70DBA;4;ALZ;PST;ALB|SER|CAC;N/A;West Branch;MAIN;63;source;codified
0A06CB49;1;PHY;UNK;SER|PYR|QTZ;N/A;Thor Trend;MAIN;26|28|38;source;codified
0A29219A;1;ALZ;SYN;ALB|QTZ;3;Cachoeira;MAIN;30;source;codified
0A5EE568;2;SIL;SYN;QTZ;N/A;Imperial Gold Deposit;MAIN;54|55;source;source
0A783087;1;POT;PRE;BIO|KSP;N/A;Posse;MAIN;49|52;source;source
0A783087;2;PHY;SYN;SER|PYR|TELL;N/A;Posse;MAIN;49|52;source;codified
0A783087;3;SIL;SYN;QTZ;N/A;Posse;MAIN;49;source;inferred_from_type
0A783087;4;SKZ;UNK;GAR;N/A;Posse;MAIN;49;codified;source
0A6DB12A;1;SCS;SYN;SER|QTZ;3;Marathon;MAIN;68;source;codified
0A6DB12A;3;PRO;SYN;CLO|EPD;1;Marathon;MAIN;68;source;source
0AA90EBC;1;SIL;SYN;QTZ;N/A;Anatacau Project;MAIN;20|25|26;source;source
0AA90EBC;3;POT;UNK;QTZ|ASI|TUR;N/A;Anatacau Project;MAIN;20;source;codified
0AA90EBC;4;POT;UNK;CLO|BIO|QTZ;N/A;Anatacau Project;MAIN;20;source;source
0AA90EBC;5;PHY;UNK;BIO|SER;N/A;Anatacau Project;MAIN;20;source;source
0AA90EBC;6;SKZ;UNK;GAR;N/A;Anatacau Project;MAIN;15;inferred_from_minerals;source
0B7EB4D0;1;CAZ;PRE;CAC|DLM;4;Buckreef Prospect;MAIN;29;source;inferred_from_type
0B7EB4D0;2;PHY;SYN;QTZ|SER|PYR|CAC;3;Buckreef Prospect;MAIN;28;source;source
0B05B43E;1;PHY;SYN;SER|CAC|QTZ|ALB|CLO|ASP|PYR;N/A;EMZ;MAIN;93|97|98;source;codified
0B05B43E;2;TUR;SYN;TUR|RUT;3;EMZ;MAIN;98|101;codified;codified
0BABAA77;1;PRO;UNK;CLO|PYR|QTZ|CAC|EPD;N/A;Gold Road Mine;MAIN;48;source;source
0BABAA77;2;ARG;PRE;ILL|SME|PYR|CAC|HEM;N/A;Gold Road Mine;MAIN;47|48;source;source
0BABAA77;3;PHY;PRE;QTZ|SER|PYR;N/A;Gold Road Mine;MAIN;47|48|54;source;source
0BABAA77;4;POT;SYN;QTZ|ADS|CAC|BIO|SER;3;Gold Road Mine;MAIN;47|48|54;source;source
0BABAA77;5;SIL;SYN;QTZ;4;Gold Road Mine;MAIN;47|48;source;source
0BABAA77;6;ARG;PST;KAO|FEO|GYP|JAR|ALN;N/A;Gold Road Mine;MAIN;48;source;codified
0B016195;1;SIL;UNK;QTZ;N/A;Burnakura;MAIN;50;source;source
0B016195;2;SPT;UNK;TAL|CAC;N/A;Burnakura;MAIN;55;codified;codified
0B016195;3;POT;UNK;QTZ;N/A;Burnakura;MAIN;55;source;source
0B016195;4;SFD;UNK;PYR;N/A;Burnakura;MAIN;55;codified;source
0C01BBE0;1;SIL;UNK;QTZ;4;3 Aces;MAIN;28;source;source
0C01BBE0;2;PHY;UNK;QTZ|PYR|MUS;N/A;3 Aces;MAIN;28;source;source
0C01BBE0;3;CAZ;UNK;CAC|DLM;N/A;3 Aces;MAIN;28;source;inferred_from_type
0C314901;1;SIL;SYN;QTZ;4;Nelligan;MAIN;43|45|46;source;source
0C314901;2;CAZ;UNK;DLM|ANK|SID|CAC;1;Nelligan;MAIN;43|45|48;source;source
0C314901;3;POT;UNK;KSP|SER|BIO|PHL;3;Nelligan;MAIN;43|44|45|47|48;source;codified
0C314901;4;ALZ;UNK;ALB;N/A;Nelligan;MAIN;43|45;source;inferred_from_type
0C314901;6;PHY;UNK;QTZ|SER|FUC;N/A;Nelligan;MAIN;43|45;source;source
0BB1A012;1;POT;SYN;BIO|QTZ|ASP|PYR|POH|CPY;3;O'Brien Project;MAIN;64;source;source
0BB1A012;2;CAZ;UNK;CAC;4;O'Brien Project;MAIN;64;source;codified
0C44E46A;1;PHY;UNK;CLO|SER;N/A;Main Structural Corridor (MSC);MAIN;22;source;source
0C44E46A;2;PRO;UNK;CLO|CAC|EPD|QTZ;N/A;Main Structural Corridor (MSC);MAIN;27;source;source
0C44E46A;3;ARG;UNK;KAO;N/A;Main Structural Corridor (MSC);MAIN;27;source;codified
0CA19FF7;1;CAZ;UNK;CAC|DLM;3;Hislop Property;MAIN;22|23|24;source;inferred_from_type
0CA19FF7;2;PHY;UNK;SER;N/A;Hislop Property;MAIN;24;source;source
0CA19FF7;3;SIL;UNK;QTZ;4;Hislop Property;MAIN;24;source;source
0CA3FEC4;1;SIL;UNK;QTZ;3;Kofi C;MAIN;25;source;inferred_from_type
0CA3FEC4;2;ALZ;UNK;ALB;N/A;Kofi C;MAIN;25;source;inferred_from_type
0CA3FEC4;3;POT;UNK;SER|BIO;N/A;Kofi C;MAIN;25;source;source
0CA3FEC4;4;PRO;UNK;CLO;N/A;Kofi C;MAIN;25;source;source
0CA3FEC4;5;CAZ;UNK;DLM|ANK;N/A;Kofi C;MAIN;25;source;source
0CA3FEC4;6;SPT;UNK;TAL;N/A;Kofi C;MAIN;25;codified;source
0CB5C5C9;1;PHY;PRE;QTZ|CAC|SER;1;KCD;MAIN;55|57;source;codified
0CB5C5C9;2;CAZ;SYN;ANK|SID|QTZ|MAG;3;KCD;MAIN;55|56;source;source
0CEB7E63;1;PHY;UNK;QTZ|SER|PYR;N/A;Esaase;MAIN;33;source;source
0CEB7E63;2;CAZ;UNK;CAC;4;Esaase;MAIN;33;source;codified
0D0DF078;1;PHY;UNK;SER|CLO|CAC;N/A;Herbert Veins;MAIN;20;source;codified
0CC855EB;1;CAZ;SYN;CAC|DLM;3;Gold Pick;MAIN;48|50|51|52;source;inferred_from_type
0CC855EB;2;SIL;SYN;QTZ|JSP|PYR|MRC;N/A;Gold Pick;MAIN;48|49|50|52|55|56;source;source
0CC855EB;3;ARG;SYN;SER|PYR|MRC|KAO|ILL|SME;N/A;Gold Pick;MAIN;48|49|56;source;source
0CC855EB;4;CAZ;SYN;CAC;N/A;Gold Pick;MAIN;48|50|52;source;source
0D138A33;1;CAS;SYN;QTZ|CAC;N/A;BT deposit;MAIN;21|24|27;source;codified
0D138A33;2;SIL;SYN;QTZ;3;BT deposit;MAIN;24|27;source;source
0D46872E;1;PHY;SYN;SER|QTZ;N/A;Meadowbank deposits;MAIN;55;source;source
0D46872E;2;SIL;SYN;QTZ;N/A;Meadowbank deposits;MAIN;57;source;source
0E09DB1B;1;PHY;SYN;CLO|QTZ|CAC|ALB|SER|FUC|PYR;N/A;Monique Gold Zones;MAIN;22|27|30;source;codified
0E182762;1;SIL;UNK;QTZ;4;Gatsuurt;MAIN;74;source;codified
0E182762;2;POT;UNK;KSP;N/A;Gatsuurt;MAIN;74|75;source;source
0E182762;3;SCS;UNK;QTZ|SER|CAC|PYR|ASP;N/A;Gatsuurt;MAIN;75|76;source;codified
0E182762;4;PRO;UNK;CLO|FLU;N/A;Gatsuurt;MAIN;74|75;source;source
0E182762;5;PHY;SYN;SER|SID;N/A;Gatsuurt;MAIN;70;source;source
0E681B6E;1;SIL;UNK;QTZ;3;Kiryan;MAIN;36;source;source
0EC27446;1;PHY;UNK;SID|SER|FUC|QTZ|PYR;3;Masato;MAIN;38|46;inferred_from_minerals;source
0E3A1F62;1;SIL;SYN;QTZ;N/A;Goose Site;MAIN;71|72;source;source
0E3A1F62;2;CAZ;SYN;QTZ|CAC;N/A;Goose Site;MAIN;71|72;source;source
0F4CC9B9;1;GRS;UNK;MUS|QTZ|TUR;N/A;Santo Antonio;MAIN;26|33;source;source
0F4CC9B9;2;PHY;UNK;KAO|SER;N/A;Santo Antonio;MAIN;26;source;source
0F4CC9B9;3;SIL;UNK;QTZ;3;Santo Antonio;MAIN;34;source;inferred_from_type
0F6F8EB9;1;ARG;SYN;KAO|ILL|SME;N/A;Bigar Hill;MAIN;48|53|55;source;source
0F6F8EB9;2;DCB;SYN;N/A;N/A;Bigar Hill;MAIN;48|53|55;codified;N/A
0F6F8EB9;3;SIL;SYN;QTZ;N/A;Bigar Hill;MAIN;49|55;source;source
0F825C4A;1;SIL;UNK;QTZ|HEM;4;Youga;MAIN;94;source;source
0F825C4A;2;PHY;UNK;CAC|SER|HEM|CLO|ALB;3;Youga;MAIN;94;source;source
0FD3508E;1;PHY;SYN;SER;3;Morro do Ouro;MAIN;38|43;source;source
0F8AE956;1;SIL;UNK;QTZ;3;Gold Quarry;MAIN;89;source;inferred_from_type
0F8AE956;2;CAZ;UNK;CAC|DLM;4;Gold Quarry;MAIN;89;source;inferred_from_type
0F8AE956;3;CAZ;UNK;DLM;N/A;Gold Quarry;MAIN;89;codified;source
0F8AE956;4;ARG;UNK;KAO|ILL;4;Gold Quarry;MAIN;89;source;inferred_from_type
0F8AE956;6;SFD;SYN;PYR|ASP|MRC;N/A;Gold Quarry;MAIN;84|85;codified;source
0FB9B301;1;POT;UNK;BIO|SER|CAC|ANK;N/A;Canadian Malartic;MAIN;34;source;source
0FB9B301;2;CAS;UNK;QTZ|CAC|ANK;N/A;Canadian Malartic;MAIN;34;source;source
0FB9B301;3;POT;UNK;KSP|QTZ;N/A;Canadian Malartic;MAIN;34;source;source
0FB9B301;4;RET;PST;CLO|CAC;3;Canadian Malartic;MAIN;34;source;source
0FE25F31;1;FEO;UNK;HEM;3;Lac Herbin;MAIN;26;codified;source
0FE25F31;2;CAZ;UNK;CAC|DLM;N/A;Lac Herbin;MAIN;26;source;inferred_from_type
0FE25F31;3;CHL;UNK;CLO;N/A;Lac Herbin;MAIN;26;codified;source
0FE25F31;4;PHY;UNK;SER;N/A;Lac Herbin;MAIN;26;source;source
0FE25F31;5;CHL;UNK;QTZ|CLO;N/A;Lac Herbin;MAIN;26;codified;source
104A5E9E;1;CAS;UNK;QTZ|CAC|ZOI|PYR|POH|MAG|CPY;3;Lacoma;MAIN;29;source;codified
104F165D;1;PHY;SYN;SER|CAC;3;Sissingué;MAIN;78|338;source;codified
104F165D;2;SIL;SYN;QTZ;N/A;Sissingué;MAIN;338;source;inferred_from_type
10B0ED67;1;CAS;UNK;PYR|FUC|TAL|QTZ|ANK;N/A;Raven;MAIN;14|18;source;source
10B0ED67;3;PHY;UNK;SER|MUS;N/A;Raven;MAIN;18|26;source;source
10B0ED67;4;CAZ;UNK;ANK|CLO;N/A;Raven;MAIN;18;source;source
10B0ED67;5;SIL;UNK;QTZ;N/A;Raven;MAIN;18;source;source
10D8F3A3;1;CAZ;UNK;QTZ|CAC;N/A;Zone Est;MAIN;28;source;codified
10D8F3A3;2;SIL;UNK;QTZ;N/A;Zone Est;MAIN;30;source;inferred_from_type
10D4734D;1;CAS;UNK;QTZ|CAC;N/A;New Britannia Mine;MAIN;68;source;source
10D4734D;2;POT;UNK;BIO;N/A;New Britannia Mine;MAIN;68;source;source
10D4734D;3;PRO;UNK;CAC|QTZ|EPD;N/A;New Britannia Mine;MAIN;72;source;codified
10D4734D;4;SKZ;UNK;BIO|CLO|GAR|CLY;N/A;New Britannia Mine;MAIN;68|72;inferred_from_minerals;codified
10D4734D;5;SIL;UNK;QTZ;N/A;New Britannia Mine;MAIN;69;source;inferred_from_type
112BAE17;1;PHY;UNK;SER|QTZ|PYR|BIO|CAC;N/A;Island Gold;MAIN;71;source;codified
112BAE17;2;SIL;UNK;QTZ;N/A;Island Gold;MAIN;71;source;source
112BAE17;3;SKZ;UNK;TUR|EPD|GAR|APA|CLD;N/A;Island Gold;MAIN;71;inferred_from_minerals;codified
112BAE17;4;CAZ;UNK;CAC;N/A;Island Gold;MAIN;71;source;codified
112BAE17;5;POT;UNK;BIO;N/A;Island Gold;MAIN;71;source;source
116130B5;1;CAZ;UNK;FUC|QTZ|CAC|SER;N/A;Omega Group;MAIN;26;codified;codified
116130B5;2;PRO;UNK;CLO|ALB|MUS;N/A;Omega Group;MAIN;26;source;source
116130B5;4;CAZ;UNK;CAC|DLM;N/A;Omega Group;MAIN;26;source;inferred_from_type
116130B5;5;ALZ;UNK;ALB;N/A;Omega Group;MAIN;26;source;inferred_from_type
116130B5;6;SIL;UNK;QTZ;N/A;Omega Group;MAIN;26;source;inferred_from_type
11873F4A;1;PHY;SYN;SER;3;Butiá;MAIN;28|33|34;source;source
11873F4A;2;PRO;UNK;SER|ZRN|MUS|CLO|QTZ|ALB|PYR|RUT|MAG;N/A;Butiá;MAIN;34;source;codified
11873F4A;3;SIL;SYN;QTZ;4;Butiá;MAIN;31|32|34;source;source
11873F4A;5;SCS;UNK;QTZ|SER;N/A;Butiá;MAIN;36;source;source
11661848;1;PRO;UNK;CLO|CAC;N/A;Venice Complex;MAIN;46|47|52;source;codified
11661848;2;CAS;UNK;QTZ|CAC;N/A;Venice Complex;MAIN;46;source;codified
11661848;3;SIL;UNK;QTZ;N/A;Venice Complex;MAIN;47|48|52;source;inferred_from_type
